exposure.id	exposure.trait	exposure.sample_size	exposure.sex	year	author	consortium	outcome.id	outcome.sample_size	N_case	mr.pval	mr.b	mr.se
ukb-a-109	Non-cancer illness code  self-reported: hiatus hernia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.5	12.1932478630325	12.1932478630325
ukb-a-109	Non-cancer illness code  self-reported: hiatus hernia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.5	0.415678904421564	0.415678904421564
ukb-a-72	Non-cancer illness code  self-reported: kidney stone/ureter stone/bladder stone	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	1.06319911918303e-07	-10.2055617456861	1.91993491191228
ukb-a-72	Non-cancer illness code  self-reported: kidney stone/ureter stone/bladder stone	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.163660393424953	5.63341380386472	4.04447724651796
ukb-a-72	Non-cancer illness code  self-reported: kidney stone/ureter stone/bladder stone	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.0433488827262185	-2.73966333872269	1.35604559351353
ukb-a-72	Non-cancer illness code  self-reported: kidney stone/ureter stone/bladder stone	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.0822886533582479	7.94014480333262	4.56971388892237
ukb-a-72	Non-cancer illness code  self-reported: kidney stone/ureter stone/bladder stone	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.787300036902598	0.0377204519005218	0.13979945286157
ukb-a-72	Non-cancer illness code  self-reported: kidney stone/ureter stone/bladder stone	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.0868802961131307	-8.15570751283791	4.76360062724911
ukb-a-72	Non-cancer illness code  self-reported: kidney stone/ureter stone/bladder stone	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	7.14066675544574e-38	-2.95150007450658	0.229431857157292
ukb-a-72	Non-cancer illness code  self-reported: kidney stone/ureter stone/bladder stone	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.449839699179455	-5.34783424059597	7.07682877509646
ukb-a-72	Non-cancer illness code  self-reported: kidney stone/ureter stone/bladder stone	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.777041391734433	3.12841697066943	11.0475791943405
ukb-a-72	Non-cancer illness code  self-reported: kidney stone/ureter stone/bladder stone	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.93407041926607	0.491472029608613	5.941053175672
ukb-a-72	Non-cancer illness code  self-reported: kidney stone/ureter stone/bladder stone	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.64721895901363	1.56690347522501	3.42395970477073
ukb-a-72	Non-cancer illness code  self-reported: kidney stone/ureter stone/bladder stone	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.245434194747285	13.6220870372705	11.7279029285216
ukb-a-72	Non-cancer illness code  self-reported: kidney stone/ureter stone/bladder stone	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.571262538483204	0.0780907157424807	0.137922414626943
ukb-a-72	Non-cancer illness code  self-reported: kidney stone/ureter stone/bladder stone	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.841238573247643	0.574587860724872	2.86850103293866
ukb-a-78	Non-cancer illness code  self-reported: migraine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.0189716712755557	1.49523230936419	0.637330251747596
ukb-a-78	Non-cancer illness code  self-reported: migraine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.862844828279038	-0.436873670915301	2.46462392195832
ukb-a-78	Non-cancer illness code  self-reported: migraine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.601425312494535	0.561595876658071	1.07512930450151
ukb-a-78	Non-cancer illness code  self-reported: migraine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.573056741511428	-2.80503790912609	4.82928614426035
ukb-a-78	Non-cancer illness code  self-reported: migraine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.0619511510559561	2.02575151580499	1.08523650636049
ukb-a-78	Non-cancer illness code  self-reported: migraine	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.953554132082532	-0.00217904597384343	0.0366390914110421
ukb-a-78	Non-cancer illness code  self-reported: migraine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.855558805217793	0.275495973366343	1.51346066897089
ukb-a-78	Non-cancer illness code  self-reported: migraine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.228080043964755	3.48705133158934	2.89305182307406
ukb-a-78	Non-cancer illness code  self-reported: migraine	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.42824718036875	0.0329445984255287	0.041586493810979
ukb-a-78	Non-cancer illness code  self-reported: migraine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.647680884344294	0.515727533729482	1.09778396177153
ukb-a-78	Non-cancer illness code  self-reported: migraine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.138043334415675	2.7030023849741	1.82251462864504
ukb-a-78	Non-cancer illness code  self-reported: migraine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.449655706505037	0.969206149126574	1.28203713107562
ukb-a-78	Non-cancer illness code  self-reported: migraine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.666241567092468	1.01815213839639	2.36059342510633
ukb-a-78	Non-cancer illness code  self-reported: migraine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	5.42738901843567e-07	6.71747832536441	1.34066609534286
ukb-a-106	Non-cancer illness code  self-reported: osteoarthritis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.5	4.06395562361148	4.06395562361148
ukb-a-106	Non-cancer illness code  self-reported: osteoarthritis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.25093507406185	1.73640216076588	1.51243855350966
ukb-a-106	Non-cancer illness code  self-reported: osteoarthritis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.0832536756644841	-1.31563299443484	0.759554358521049
ukb-a-106	Non-cancer illness code  self-reported: osteoarthritis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	1.04168824827867e-298	1.77892390629488	0.0481566975634635
ukb-a-106	Non-cancer illness code  self-reported: osteoarthritis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.00231459028117754	3.78413786619055	1.24209273480044
ukb-a-106	Non-cancer illness code  self-reported: osteoarthritis	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.695310352089185	0.0118631750416739	0.0302895676473802
ukb-a-106	Non-cancer illness code  self-reported: osteoarthritis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.548818397824436	1.22424388703621	2.04200036342512
ukb-a-106	Non-cancer illness code  self-reported: osteoarthritis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.420985568947175	0.942771117576849	1.17156257076028
ukb-a-106	Non-cancer illness code  self-reported: osteoarthritis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.921843526810031	0.231132930610236	2.35581201923259
ukb-a-106	Non-cancer illness code  self-reported: osteoarthritis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	1.14465196563464e-15	-0.680051113362753	0.0848974968187491
ukb-a-106	Non-cancer illness code  self-reported: osteoarthritis	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.872841710949094	-0.00441188542600649	0.0275656747593286
ukb-a-106	Non-cancer illness code  self-reported: osteoarthritis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.0487226409401908	3.02037562531259	1.53239933092041
ukb-a-106	Non-cancer illness code  self-reported: osteoarthritis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.0	-6.27316127068641	0.0570331390946044
ukb-a-106	Non-cancer illness code  self-reported: osteoarthritis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.00541274497402107	2.96500250449904	1.06601644802942
ukb-a-90	Non-cancer illness code  self-reported: pernicious anaemia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.115787400218506	5.59142745793903	3.55529576597933
ukb-a-90	Non-cancer illness code  self-reported: pernicious anaemia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	2.99027719883026e-05	29.4571366383657	7.05694447996297
ukb-a-90	Non-cancer illness code  self-reported: pernicious anaemia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.558762409549726	-4.77637942798023	8.16920950958948
ukb-a-90	Non-cancer illness code  self-reported: pernicious anaemia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.73925750782846	-2.00878997361089	6.03536090825056
ukb-a-90	Non-cancer illness code  self-reported: pernicious anaemia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.870763609573336	0.528136640425891	3.24630357562025
ukb-a-90	Non-cancer illness code  self-reported: pernicious anaemia	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.128647034513874	0.248661930980821	0.163651637186544
ukb-a-90	Non-cancer illness code  self-reported: pernicious anaemia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	3.36483017585716e-26	5.22097644570158	0.4930738753508
ukb-a-90	Non-cancer illness code  self-reported: pernicious anaemia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.180782253559395	10.6132783488193	7.93011956438681
ukb-a-90	Non-cancer illness code  self-reported: pernicious anaemia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	5.30265189509662e-13	32.2761068024671	4.47204189536102
ukb-a-90	Non-cancer illness code  self-reported: pernicious anaemia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.147414534790687	-15.2962643942464	10.5584356190416
ukb-a-90	Non-cancer illness code  self-reported: pernicious anaemia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.97843720200356	-0.163606452774929	6.05316484330062
ukb-a-90	Non-cancer illness code  self-reported: pernicious anaemia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.533542437511959	4.19316499885671	6.73484426209988
ukb-a-90	Non-cancer illness code  self-reported: pernicious anaemia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.748796603091357	4.01926438391862	12.5513155215284
ukb-a-90	Non-cancer illness code  self-reported: pernicious anaemia	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.529381273737248	0.104939597796685	0.166848662165081
ukb-a-64	Non-cancer illness code  self-reported: pulmonary embolism +/- dvt	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.788665775553831	0.0222181872162366	0.082890205454753
ukb-a-64	Non-cancer illness code  self-reported: pulmonary embolism +/- dvt	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	3.55225537897676e-11	-3.12475366702814	0.471899973475291
ukb-a-64	Non-cancer illness code  self-reported: pulmonary embolism +/- dvt	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.0189786567194371	-3.53943228155597	1.50874161201608
ukb-a-64	Non-cancer illness code  self-reported: pulmonary embolism +/- dvt	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.233874211262491	-1.96441455489773	1.65016090326197
ukb-a-64	Non-cancer illness code  self-reported: pulmonary embolism +/- dvt	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.0453250561902618	-9.30509579246847	4.64877029584223
ukb-a-64	Non-cancer illness code  self-reported: pulmonary embolism +/- dvt	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.0886754545887394	0.168379112811978	0.0989053667880695
ukb-a-64	Non-cancer illness code  self-reported: pulmonary embolism +/- dvt	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.88658423824317	-0.987901943860435	6.92643929969828
ukb-a-64	Non-cancer illness code  self-reported: pulmonary embolism +/- dvt	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.349717144181065	-2.25623831242976	2.4127327941645
ukb-a-64	Non-cancer illness code  self-reported: pulmonary embolism +/- dvt	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.100588651277381	-3.08882771537274	1.88112998529885
ukb-a-64	Non-cancer illness code  self-reported: pulmonary embolism +/- dvt	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.000103958940225894	-13.9084886028226	3.5835896020428
ukb-a-64	Non-cancer illness code  self-reported: pulmonary embolism +/- dvt	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.507970888628941	-1.62430931408286	2.45363752106093
ukb-a-64	Non-cancer illness code  self-reported: pulmonary embolism +/- dvt	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.40780357686891	-0.915614264928309	1.10612821307605
ukb-a-64	Non-cancer illness code  self-reported: pulmonary embolism +/- dvt	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.800014252683496	0.591129550508489	2.33344918924828
ukb-a-64	Non-cancer illness code  self-reported: pulmonary embolism +/- dvt	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.0397663732747294	-3.30826740475927	1.60894839385303
ukb-a-75	Non-cancer illness code  self-reported: type 2 diabetes	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	2.27910451431335e-13	11.8776938125983	1.62013209716107
ukb-a-75	Non-cancer illness code  self-reported: type 2 diabetes	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.00178237553338992	14.6170336880505	4.67852079935039
ukb-a-75	Non-cancer illness code  self-reported: type 2 diabetes	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.994300747638401	-0.000532324290086369	0.0745237609502592
ukb-a-75	Non-cancer illness code  self-reported: type 2 diabetes	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	1.63675940962885e-12	14.5782626599429	2.06421417802461
ukb-a-75	Non-cancer illness code  self-reported: type 2 diabetes	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.140055142072973	0.200009279519946	0.135545686958876
ukb-a-75	Non-cancer illness code  self-reported: type 2 diabetes	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	1.62841918660626e-40	12.841490541108	0.963622401668924
ukb-a-75	Non-cancer illness code  self-reported: type 2 diabetes	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.696866913888466	0.843037520103041	2.16411358553679
ukb-a-75	Non-cancer illness code  self-reported: type 2 diabetes	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.0228602112455079	15.5654730379608	6.83967289537402
ukb-a-75	Non-cancer illness code  self-reported: type 2 diabetes	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.000559177654810462	12.1311053880483	3.51557024935034
ukb-a-75	Non-cancer illness code  self-reported: type 2 diabetes	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.5	6.09315210944926	6.09315210944926
ukb-a-75	Non-cancer illness code  self-reported: type 2 diabetes	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	5.67831447197681e-14	12.5780585254621	1.67366152032371
ukb-a-75	Non-cancer illness code  self-reported: type 2 diabetes	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	4.12620778482752e-11	13.9666335537407	2.11632545667928
ukb-a-75	Non-cancer illness code  self-reported: type 2 diabetes	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	2.61427133544702e-11	28.8340957664811	4.32502282119682
ukb-a-91	Non-cancer illness code  self-reported: uterine fibroids	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.71339555254463	1.631478109656	4.44181836948941
ukb-a-91	Non-cancer illness code  self-reported: uterine fibroids	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.950286769104216	-0.114223660554797	1.83207336579474
ukb-a-91	Non-cancer illness code  self-reported: uterine fibroids	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.837619922014978	-0.60241910483067	2.93950699054544
ukb-a-91	Non-cancer illness code  self-reported: uterine fibroids	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	2.38841267183273e-20	9.22566559055716	0.998084053057011
ukb-a-91	Non-cancer illness code  self-reported: uterine fibroids	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.212159348016552	3.32678221118279	2.6664391910019
ukb-a-91	Non-cancer illness code  self-reported: uterine fibroids	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.405238799125618	-1.84744101512706	2.21967769372426
